20210105  15:36:21,726.49,726.49,726.48,726.49,3
20210105  15:36:22,726.54,726.67,726.53,726.67,4
20210105  15:36:23,726.61,726.61,726.0,726.05,15
20210105  15:36:24,726.01,726.2,726.01,726.08,15
20210105  15:36:25,726.34,726.63,726.11,726.11,9
20210105  15:36:26,726.2,726.43,726.1,726.28,25
20210105  15:36:27,726.3,726.3,726.3,726.3,1
20210105  15:36:28,726.14,726.9,726.14,726.9,50
20210105  15:36:29,727.0,727.48,726.8,727.48,122
20210105  15:36:30,727.32,727.48,727.21,727.38,20
20210105  15:36:31,727.5,727.51,727.1,727.1,6
20210105  15:36:32,727.23,727.36,727.0,727.0,48
20210105  15:36:33,727.0,727.06,726.75,726.75,10
20210105  15:36:34,726.71,726.85,726.7,726.85,3
20210105  15:36:35,726.69,726.78,726.23,726.78,14
20210105  15:36:36,726.71,726.72,726.71,726.71,1
20210105  15:36:37,726.75,726.97,726.52,726.81,15
20210105  15:36:38,726.98,727.0,726.64,726.95,14
20210105  15:36:39,727.1,727.28,727.1,727.14,5
20210105  15:36:40,727.13,727.25,727.12,727.25,3
20210105  15:36:41,727.0,727.37,726.97,726.97,35
20210105  15:36:42,727.17,727.37,727.02,727.09,19
20210105  15:36:43,727.5,727.89,727.44,727.87,114
20210105  15:36:44,727.64,727.76,727.43,727.54,19
20210105  15:36:45,727.78,727.78,727.53,727.78,8
20210105  15:36:46,727.77,727.78,727.58,727.66,39
20210105  15:36:47,727.66,727.67,727.66,727.66,2
20210105  15:36:48,727.61,727.72,727.44,727.61,21
20210105  15:36:49,727.78,727.78,727.78,727.78,2
20210105  15:36:50,727.82,727.89,727.66,727.67,33
20210105  15:36:51,727.71,728.0,727.66,728.0,155
20210105  15:36:52,727.89,727.95,727.58,727.85,8
20210105  15:36:53,727.99,728.0,727.81,727.81,44
20210105  15:36:54,727.67,727.99,727.67,727.96,7
20210105  15:36:55,727.91,727.99,727.88,727.99,5
20210105  15:36:56,727.8,727.95,727.69,727.72,18
20210105  15:36:57,727.54,727.99,727.53,727.57,34
20210105  15:36:58,727.51,727.76,727.51,727.71,32
20210105  15:36:59,727.71,727.71,727.56,727.7,13
20210105  15:37:00,727.69,727.69,727.46,727.49,9
20210105  15:37:01,727.51,727.68,727.05,727.05,17
20210105  15:37:02,727.3,727.46,726.5,726.5,77
20210105  15:37:03,726.5,726.71,726.5,726.51,11
20210105  15:37:04,726.71,726.83,726.52,726.53,6
20210105  15:37:05,726.53,726.69,726.37,726.51,7
20210105  15:37:06,726.22,726.65,726.16,726.16,5
20210105  15:37:07,726.22,726.27,726.21,726.23,15
20210105  15:37:08,726.1,726.59,726.1,726.21,31
20210105  15:37:09,726.06,726.6,726.05,726.59,15
20210105  15:37:10,726.52,726.84,726.52,726.62,18
20210105  15:37:11,726.62,726.8,726.41,726.62,11
20210105  15:37:12,726.62,726.65,726.48,726.65,12
20210105  15:37:13,726.79,727.1,726.79,727.06,22
20210105  15:37:14,727.46,727.46,727.38,727.46,12
20210105  15:37:15,727.41,727.42,727.31,727.32,2
20210105  15:37:16,727.46,727.71,727.46,727.67,34
20210105  15:37:17,727.93,727.93,727.5,727.77,16
20210105  15:37:18,727.89,727.98,727.67,727.95,18
20210105  15:37:19,727.74,728.43,727.55,728.01,134
20210105  15:37:20,728.0,728.25,727.99,728.2,37
20210105  15:37:21,728.18,728.25,727.87,728.07,30
20210105  15:37:22,727.92,728.23,727.82,727.85,33
20210105  15:37:23,727.83,727.92,727.65,727.65,8
20210105  15:37:24,727.8,727.99,727.6,727.79,53
